Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_finished,Is_mechanical,Is_accident,Is_dsq,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2018,18,Austin,STR,Williams,14.0,15,18,0,19.0,13.0,16.0,1,0,0,0,0,0,0,0,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,20,3.228,22.2,30.486259541984733,37.2,False,2.0,1005.8,11.0,1.8,1,0.5,0,,CAN,6.0,17.0,0.0,1.0,0.6931471805599453,235295.1176469412,15.333333333333334,15.004117647058823
2018,18,Austin,VAN,McLaren,11.0,17,20,0,,8.0,18.0,1,0,0,0,1,0,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,26,3.127,22.2,30.486259541984733,37.2,False,2.0,1005.8,12.0,0.15,2,0.5,0,,BEL,8.0,16.0,0.0,1.0,0.6931471805599453,0.5411764596078449,14.333333333333334,14.65
2018,18,Austin,VER,Red Bull Racing,2.0,18,15,0,3.0,3.0,5.0,1,0,0,0,0,0,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,21,2.552,22.2,30.486259541984733,37.2,False,2.0,1005.8,4.0,11.0,3,0.5,0,,NED,173.0,5.0,0.0,18000000.0,16.705882371415992,3647059.538039157,3.3333333333333335,11.290588235294118
2018,18,Austin,VET,Ferrari,4.0,5,2,0,5.0,10.0,1.0,1,0,0,0,0,0,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,31,2.84,22.2,30.486259541984733,37.2,False,2.0,1005.8,2.0,60.0,3,0.5,1,6.0,GER,264.0,2.0,25.0,0.4799999808000007,0.39204207480305114,3647059.753431294,4.0,4.34
2018,19,Mexico City,ALO,McLaren,48.73,12,12,0,,19.0,15.0,0,1,0,0,1,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,37,3.127,19.5,34.47028985507246,52.8,False,1.7,784.6,10.0,30.0,2,0.5,0,8.0,ESP,50.0,10.0,4.0,0.0,0.0,1555556.5833330904,25.820000000000004,18.523333333333333
2018,19,Mexico City,BOT,Mercedes,5.0,5,5,0,6.0,9.0,19.0,1,0,0,0,0,0,0,1,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,29,2.777,19.5,34.47028985507246,52.8,False,1.7,784.6,2.0,9.5,3,0.5,1,7.0,FIN,217.0,4.0,12.0,0.8333332638888947,0.6061357656915302,0.7216048969211277,3.0,6.338888888888889
2018,19,Mexico City,ERI,Sauber,9.0,10,10,0,14.0,17.0,9.0,1,0,0,0,0,0,0,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,28,2.968,19.5,34.47028985507246,52.8,False,1.7,784.6,24.0,0.15,1,0.5,0,5.0,SWE,7.0,17.0,6.0,0.33333327777778704,0.28768203078512034,333333.74999998615,11.666666666666666,15.045555555555556
2018,19,Mexico City,GAS,Racing Bulls,10.0,20,15,0,,14.0,8.0,1,0,0,0,1,0,0,0,Honda,4.304,71,3,17,2,2,3,2,0,2,19.0,22,3.003,19.5,34.47028985507246,52.8,False,1.7,784.6,13.0,1.5,2,0.5,0,6.0,FRA,28.0,14.0,0.0,1000000.0,13.815511557963774,1555556.1666666667,23.580000000000002,19.426111111111112
2018,19,Mexico City,GRO,Haas F1 Team,16.0,18,16,0,13.0,12.0,13.0,1,0,0,0,0,0,0,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,32,3.311,19.5,34.47028985507246,52.8,False,1.7,784.6,15.0,4.2,1,0.5,0,7.0,FRA,31.0,13.0,0.0,1.0,0.6931471805599453,666667.2148147858,22.643333333333334,19.886666666666667
2018,19,Mexico City,HAM,Mercedes,4.0,3,3,0,5.0,7.0,2.0,1,0,0,0,0,0,0,0,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,33,2.777,19.5,34.47028985507246,52.8,False,1.7,784.6,9.0,50.0,3,0.5,1,10.0,GBR,346.0,1.0,10.0,1.199999880000012,0.7884573058188196,1388890.529320803,1.6666666666666667,3.0855555555555556
2018,19,Mexico City,HAR,Racing Bulls,14.0,14,14,0,9.0,6.0,16.0,1,0,0,0,0,0,0,0,Honda,4.304,71,3,17,2,2,3,2,0,2,19.0,29,3.003,19.5,34.47028985507246,52.8,False,1.7,784.6,23.0,0.15,2,0.5,0,,NZL,4.0,19.0,1.0,0.0,0.0,222222.83333333334,23.24666666666667,22.557222222222222
2018,19,Mexico City,HUL,Renault,6.0,7,7,0,4.0,5.0,10.0,1,0,0,0,0,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,31,3.473,19.5,34.47028985507246,52.8,False,1.7,784.6,22.0,3.5,2,0.5,1,6.0,GER,61.0,7.0,0.0,8000000.0,15.894952224644102,1444445.5879622528,15.653333333333334,16.670555555555556
2018,19,Mexico City,LEC,Sauber,7.0,9,9,0,,13.0,6.0,1,0,0,0,1,0,0,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,21,2.968,19.5,34.47028985507246,52.8,False,1.7,784.6,,0.15,1,0.5,0,8.0,MON,21.0,15.0,2.0,2.99999850000075,1.3862939861200079,1055556.0555554444,22.076666666666668,18.93777777777778
2018,19,Mexico City,MAG,Haas F1 Team,15.0,16,18,0,17.0,20.0,,1,0,0,0,0,0,1,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,26,3.311,19.5,34.47028985507246,52.8,False,1.7,784.6,8.0,4.0,1,0.5,0,7.0,DEN,53.0,9.0,0.0,1.0,0.6931471805599453,1833334.1388885456,34.49,15.384444444444446
2018,19,Mexico City,OCO,Racing Point,11.0,11,11,0,,11.0,11.0,1,0,0,0,1,0,0,0,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,22,3.22,19.5,34.47028985507246,52.8,False,1.7,784.6,5.0,2.0,2,0.5,0,7.0,FRA,49.0,11.0,0.0,1.0,0.6931471805599453,611112.0814809987,22.666666666666668,18.91611111111111
2018,19,Mexico City,PER,Racing Point,29.3,13,13,0,11.0,10.0,12.0,0,1,0,0,0,0,0,0,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,28,3.22,19.5,34.47028985507246,52.8,False,1.7,784.6,7.0,3.0,2,0.5,0,6.0,MEX,57.0,8.0,0.0,1.0,0.6931471805599453,1166667.3842591206,8.333333333333334,12.989444444444445
2018,19,Mexico City,RAI,Ferrari,3.0,6,6,0,8.0,8.0,5.0,1,0,0,0,0,0,0,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,39,2.84,19.5,34.47028985507246,52.8,False,1.7,784.6,3.0,40.0,3,0.5,1,8.0,FIN,221.0,3.0,18.0,0.8333332870370396,0.6061357783177913,833334.2927776673,3.3333333333333335,8.883333333333333
2018,19,Mexico City,RIC,Red Bull Racing,22.82,1,1,0,2.0,2.0,4.0,0,1,0,0,0,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,29,2.552,19.5,34.47028985507246,52.8,False,1.7,784.6,21.0,6.0,3,0.5,0,6.0,AUS,146.0,6.0,25.0,0.0,0.0,1222223.4820983775,18.57,15.83
2018,19,Mexico City,SAI,Renault,32.11,8,8,0,3.0,3.0,7.0,0,1,0,0,0,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,24,3.473,19.5,34.47028985507246,52.8,False,1.7,784.6,25.0,3.0,2,0.5,1,9.0,ESP,45.0,12.0,8.0,0.0,0.0,1277778.3935182227,11.333333333333334,10.431666666666667
2018,19,Mexico City,SIR,Williams,13.0,19,20,0,18.0,18.0,17.0,1,0,0,0,0,0,0,0,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,23,3.228,19.5,34.47028985507246,52.8,False,1.7,784.6,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.9166666527777847,15.666666666666666,19.309444444444445
2018,19,Mexico City,STR,Williams,12.0,17,19,0,19.0,16.0,18.0,1,0,0,0,0,0,0,0,Mercedes,4.304,71,3,17,2,2,3,2,0,2,19.0,20,3.228,19.5,34.47028985507246,52.8,False,1.7,784.6,6.0,1.8,1,0.5,0,,CAN,6.0,18.0,0.0,1.0,0.6931471805599453,222223.2222221111,15.333333333333334,14.948333333333332
2018,19,Mexico City,VAN,McLaren,8.0,15,17,0,16.0,15.0,14.0,1,0,0,0,0,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,26,3.127,19.5,34.47028985507246,52.8,False,1.7,784.6,12.0,0.15,2,0.5,0,,BEL,8.0,16.0,0.0,4000000.0,15.201805169084134,0.566666656296298,14.0,14.447222222222223
2018,19,Mexico City,VER,Red Bull Racing,1.0,2,2,0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,Renault,4.304,71,3,17,2,2,3,2,0,2,19.0,21,2.552,19.5,34.47028985507246,52.8,False,1.7,784.6,1.0,11.0,3,0.5,0,,NED,191.0,5.0,0.0,25000000.0,17.034386422832473,4444445.119259205,3.3333333333333335,10.774444444444445
2018,19,Mexico City,VET,Ferrari,2.0,4,4,0,7.0,4.0,3.0,1,0,0,0,0,0,0,0,Ferrari,4.304,71,3,17,2,2,3,2,0,2,19.0,31,2.84,19.5,34.47028985507246,52.8,False,1.7,784.6,4.0,60.0,3,0.5,1,6.0,GER,276.0,2.0,15.0,1.1999999200000053,0.7884573240006356,3444445.3493517768,4.333333333333333,4.321111111111112
2018,20,São Paulo,ALO,McLaren,17.0,17,18,0,,13.0,18.0,1,0,0,0,1,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,37,3.127,24.3,40.0688,73.1,False,2.1,924.0,,30.0,2,0.5,0,8.0,ESP,50.0,10.0,0.0,1.0,0.6931471805599453,1473685.184210296,37.39666666666667,20.11315789473684
2018,20,São Paulo,BOT,Mercedes,5.0,3,3,0,6.0,1.0,3.0,1,0,0,0,0,0,0,1,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,29,2.777,24.3,40.0688,73.1,False,2.1,924.0,,9.5,3,0.5,1,7.0,FIN,227.0,4.0,25.0,0.39999998400000064,0.33647222519264186,0.7274853372878523,4.0,6.268421052631578
2018,20,São Paulo,ERI,Sauber,34.37,6,7,0,,15.0,13.0,0,0,1,0,1,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,28,2.968,24.3,40.0688,73.1,False,2.1,924.0,,0.15,1,0.5,0,5.0,SWE,9.0,17.0,6.0,0.0,0.0,315789.8859648962,10.333333333333334,14.727368421052631
2018,20,São Paulo,GAS,Racing Bulls,13.0,9,10,0,15.0,12.0,9.0,1,0,0,0,0,0,0,0,Honda,4.309,71,2,15,2,2,2,3,0,2,18.0,22,3.003,24.3,40.0688,73.1,False,2.1,924.0,,1.5,2,0.5,0,6.0,FRA,29.0,14.0,0.0,1.0,0.6931471805599453,1526316.3684210526,11.0,18.93
2018,20,São Paulo,GRO,Haas F1 Team,8.0,8,9,0,7.0,7.0,8.0,1,0,0,0,0,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,32,3.311,24.3,40.0688,73.1,False,2.1,924.0,,4.2,1,0.5,0,7.0,FRA,31.0,13.0,2.0,1.9999990000005,1.0986119553348874,631579.5192982181,24.310000000000002,19.682105263157894
2018,20,São Paulo,HAM,Mercedes,1.0,1,1,0,3.0,2.0,2.0,1,0,0,0,0,0,0,0,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,33,2.777,24.3,40.0688,73.1,False,2.1,924.0,,50.0,3,0.5,1,10.0,GBR,358.0,1.0,10.0,2.499999750000025,1.2527628970668012,1315791.0909354913,2.6666666666666665,3.1336842105263156
2018,20,São Paulo,HAR,Racing Bulls,11.0,16,17,0,18.0,19.0,16.0,1,0,0,0,0,0,0,0,Honda,4.309,71,2,15,2,2,2,3,0,2,18.0,29,3.003,24.3,40.0688,73.1,False,2.1,924.0,,0.15,2,0.5,0,,NZL,4.0,19.0,0.0,1.0,0.6931471805599453,210526.8947368421,12.0,22.10684210526316
2018,20,São Paulo,HUL,Renault,31.01,13,14,0,12.0,20.0,11.0,0,1,0,0,0,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,31,3.473,24.3,40.0688,73.1,False,2.1,924.0,,3.5,2,0.5,1,6.0,GER,69.0,7.0,0.0,1.0,0.6931471805599453,1789474.767543187,13.653333333333334,16.108947368421052
2018,20,São Paulo,LEC,Sauber,7.0,7,8,0,9.0,8.0,10.0,1,0,0,0,0,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,21,2.968,24.3,40.0688,73.1,False,2.1,924.0,,0.15,1,0.5,0,8.0,MON,27.0,15.0,0.0,6000000.0,15.607270193858982,1000000.631578763,22.076666666666668,18.309473684210527
2018,20,São Paulo,MAG,Haas F1 Team,9.0,10,11,0,8.0,9.0,7.0,1,0,0,0,0,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,26,3.311,24.3,40.0688,73.1,False,2.1,924.0,,4.0,1,0.5,0,7.0,DEN,53.0,9.0,4.0,0.49999987500003124,0.4054650247748484,1736842.9210523062,36.82333333333333,15.36421052631579
2018,20,São Paulo,OCO,Racing Point,15.0,18,13,0,10.0,10.0,12.0,1,0,0,0,0,0,0,0,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,22,3.22,24.3,40.0688,73.1,False,2.1,924.0,,2.0,2,0.5,0,7.0,FRA,49.0,11.0,1.0,0.0,0.0,578948.3403504197,23.333333333333332,18.49947368421053
2018,20,São Paulo,PER,Racing Point,10.0,12,12,0,,11.0,19.0,1,0,0,0,1,0,0,0,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,28,3.22,24.3,40.0688,73.1,False,2.1,924.0,,3.0,2,0.5,0,6.0,MEX,57.0,8.0,0.0,1000000.0,13.815511557963774,1105263.8903507458,14.766666666666666,13.847894736842106
2018,20,São Paulo,RAI,Ferrari,3.0,4,4,0,5.0,6.0,4.0,1,0,0,0,0,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,39,2.84,24.3,40.0688,73.1,False,2.1,924.0,,40.0,3,0.5,1,8.0,FIN,236.0,3.0,8.0,1.8749997656250295,1.0560525927275815,789474.6370174368,3.0,8.573684210526316
2018,20,São Paulo,RIC,Red Bull Racing,4.0,11,6,0,4.0,4.0,6.0,1,0,0,0,0,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,29,2.552,24.3,40.0688,73.1,False,2.1,924.0,,6.0,3,0.5,0,6.0,AUS,146.0,6.0,18.0,0.6666666296296316,0.5108256015437694,1157895.9304089893,24.176666666666666,16.197894736842105
2018,20,São Paulo,SAI,Renault,12.0,15,16,0,11.0,14.0,14.0,1,0,0,0,0,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,24,3.473,24.3,40.0688,73.1,False,2.1,924.0,,3.0,2,0.5,1,9.0,ESP,45.0,12.0,0.0,1.0,0.6931471805599453,1210526.8991225269,16.37,11.572631578947368
2018,20,São Paulo,SIR,Williams,16.0,14,15,0,17.0,16.0,15.0,1,0,0,0,0,0,0,0,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,23,3.228,24.3,40.0688,73.1,False,2.1,924.0,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.9210526184210592,14.0,18.97736842105263
2018,20,São Paulo,STR,Williams,18.0,19,19,0,14.0,18.0,17.0,1,0,0,0,0,0,0,0,Mercedes,4.309,71,2,15,2,2,2,3,0,2,18.0,20,3.228,24.3,40.0688,73.1,False,2.1,924.0,,1.8,1,0.5,0,,CAN,6.0,18.0,0.0,1.0,0.6931471805599453,210527.3157893684,14.333333333333334,14.793157894736842
2018,20,São Paulo,VAN,McLaren,14.0,20,20,0,19.0,17.0,20.0,1,0,0,0,0,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,26,3.127,24.3,40.0688,73.1,False,2.1,924.0,,0.15,2,0.5,0,,BEL,12.0,16.0,0.0,1.0,0.6931471805599453,210526.85263156914,11.333333333333334,14.107894736842105
2018,20,São Paulo,VER,Red Bull Racing,2.0,5,5,0,1.0,5.0,5.0,1,0,0,0,0,0,0,0,Renault,4.309,71,2,15,2,2,2,3,0,2,18.0,21,2.552,24.3,40.0688,73.1,False,2.1,924.0,,11.0,3,0.5,0,,NED,216.0,5.0,12.0,1.4999998750000105,0.9162906818741581,5526316.428771878,2.0,10.26
2018,20,São Paulo,VET,Ferrari,6.0,2,2,0,2.0,3.0,1.0,1,0,0,0,0,0,0,0,Ferrari,4.309,71,2,15,2,2,2,3,0,2,18.0,31,2.84,24.3,40.0688,73.1,False,2.1,924.0,,60.0,3,0.5,1,6.0,GER,294.0,2.0,15.0,0.5333332977777802,0.4274439916385351,3263158.8151753633,4.0,4.198947368421052
2018,21,Yas Marina,ALO,McLaren,11.0,15,15,0,19.0,13.0,16.0,1,0,0,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,37,3.127,32.5,33.31824817518248,38.6,True,2.0,1013.0,9.0,30.0,2,0.5,0,8.0,ESP,50.0,10.0,0.0,1.0,0.6931471805599453,1400000.9749997812,38.39666666666667,19.9575
2018,21,Yas Marina,BOT,Mercedes,5.0,2,2,0,3.0,1.0,5.0,1,0,0,0,0,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,29,2.777,32.5,33.31824817518248,38.6,True,2.0,1013.0,1.0,9.5,3,0.5,1,7.0,FIN,237.0,4.0,25.0,0.39999998400000064,0.33647222519264186,0.7111110696234597,5.0,6.205
2018,21,Yas Marina,ERI,Sauber,31.27,12,12,0,17.0,17.0,17.0,0,1,0,0,0,0,0,0,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,28,2.968,32.5,33.31824817518248,38.6,True,2.0,1013.0,17.0,0.15,1,0.5,0,5.0,SWE,9.0,17.0,6.0,0.0,0.0,300000.39166665135,17.79,15.7095
2018,21,Yas Marina,GAS,Racing Bulls,23.27,17,17,0,11.0,11.0,15.0,0,1,0,0,0,0,0,0,Honda,5.281,58,2,16,2,2,2,2,0,2,21.0,22,3.003,32.5,33.31824817518248,38.6,True,2.0,1013.0,16.0,1.5,2,0.5,0,6.0,FRA,29.0,15.0,0.0,1.0,0.6931471805599453,1450000.6,11.666666666666666,18.6335
2018,21,Yas Marina,GRO,Haas F1 Team,9.0,7,7,0,10.0,7.0,7.0,1,0,0,0,0,0,0,0,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,32,3.311,32.5,33.31824817518248,38.6,True,2.0,1013.0,11.0,4.2,1,0.5,0,7.0,FRA,35.0,13.0,1.0,1.9999980000020001,1.0986116220018876,600000.6433332572,24.310000000000002,19.098
2018,21,Yas Marina,HAM,Mercedes,1.0,1,1,0,4.0,4.0,1.0,1,0,0,0,0,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,33,2.777,32.5,33.31824817518248,38.6,True,2.0,1013.0,2.0,50.0,3,0.5,1,10.0,GBR,383.0,1.0,10.0,2.499999750000025,1.2527628970668012,1250001.661388704,2.6666666666666665,3.027
2018,21,Yas Marina,HAR,Racing Bulls,12.0,16,16,0,14.0,16.0,12.0,1,0,0,0,0,0,0,0,Honda,5.281,58,2,16,2,2,2,2,0,2,21.0,29,3.003,32.5,33.31824817518248,38.6,True,2.0,1013.0,15.0,0.15,2,0.5,0,,NZL,4.0,19.0,0.0,1.0,0.6931471805599453,200000.6,11.333333333333334,21.5515
2018,21,Yas Marina,HUL,Renault,50.0,10,10,0,12.0,8.0,8.0,0,0,1,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,31,3.473,32.5,33.31824817518248,38.6,True,2.0,1013.0,6.0,3.5,2,0.5,1,6.0,GER,69.0,7.0,8.0,0.0,0.0,1700001.0791660275,14.336666666666668,16.854
2018,21,Yas Marina,LEC,Sauber,7.0,8,8,0,,15.0,13.0,1,0,0,0,1,0,0,0,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,21,2.968,32.5,33.31824817518248,38.6,True,2.0,1013.0,,0.15,1,0.5,0,8.0,MON,33.0,14.0,0.0,6000000.0,15.607270193858982,1250000.599999825,14.963333333333333,17.744
2018,21,Yas Marina,MAG,Haas F1 Team,10.0,13,13,0,6.0,9.0,14.0,1,0,0,0,0,0,0,0,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,26,3.311,32.5,33.31824817518248,38.6,True,2.0,1013.0,13.0,4.0,1,0.5,0,7.0,DEN,55.0,9.0,2.0,0.499999750000125,0.40546494144156714,1650000.7999996846,24.666666666666668,15.046000000000001
2018,21,Yas Marina,OCO,Racing Point,24.0,9,9,0,5.0,10.0,10.0,0,1,0,0,0,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,22,3.22,32.5,33.31824817518248,38.6,True,2.0,1013.0,8.0,2.0,2,0.5,0,7.0,FRA,49.0,11.0,4.0,0.0,0.0,550000.9233328988,25.333333333333332,18.3245
2018,21,Yas Marina,PER,Racing Point,8.0,14,14,0,13.0,14.0,11.0,1,0,0,0,0,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,28,3.22,32.5,33.31824817518248,38.6,True,2.0,1013.0,7.0,3.0,2,0.5,0,6.0,MEX,58.0,8.0,0.0,4000000.0,15.201805169084134,1100000.6958332085,15.766666666666666,13.6555
2018,21,Yas Marina,RAI,Ferrari,46.73,4,4,0,7.0,5.0,2.0,0,1,0,0,0,0,0,0,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,39,2.84,32.5,33.31824817518248,38.6,True,2.0,1013.0,4.0,40.0,3,0.5,1,8.0,FIN,251.0,3.0,18.0,0.0,0.0,750000.9989165532,2.3333333333333335,8.295
2018,21,Yas Marina,RIC,Red Bull Racing,4.0,5,5,0,2.0,3.0,6.0,1,0,0,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,29,2.552,32.5,33.31824817518248,38.6,True,2.0,1013.0,21.0,6.0,3,0.5,0,6.0,AUS,158.0,6.0,15.0,0.7999999466666703,0.587786635272491,1100001.1672218714,24.176666666666666,15.588
2018,21,Yas Marina,SAI,Renault,6.0,11,11,0,9.0,12.0,9.0,1,0,0,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,24,3.473,32.5,33.31824817518248,38.6,True,2.0,1013.0,22.0,3.0,2,0.5,1,9.0,ESP,45.0,12.0,0.0,8000000.0,15.894952224644102,1150000.6041664004,17.036666666666665,11.594
2018,21,Yas Marina,SIR,Williams,15.0,19,19,0,,20.0,20.0,1,0,0,0,1,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,23,3.228,32.5,33.31824817518248,38.6,True,2.0,1013.0,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.9249999875000062,14.0,18.8285
2018,21,Yas Marina,STR,Williams,13.0,20,20,0,15.0,19.0,18.0,1,0,0,0,0,0,0,0,Mercedes,5.281,58,2,16,2,2,2,2,0,2,21.0,20,3.228,32.5,33.31824817518248,38.6,True,2.0,1013.0,18.0,1.8,1,0.5,0,,CAN,6.0,18.0,0.0,1.0,0.6931471805599453,200000.9999999,14.666666666666666,14.9535
2018,21,Yas Marina,VAN,McLaren,14.0,18,18,0,18.0,18.0,19.0,1,0,0,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,26,3.127,32.5,33.31824817518248,38.6,True,2.0,1013.0,12.0,0.15,2,0.5,0,,BEL,12.0,16.0,0.0,1.0,0.6931471805599453,200000.55999999068,11.0,14.102500000000001
2018,21,Yas Marina,VER,Red Bull Racing,3.0,6,6,0,1.0,2.0,4.0,1,0,0,0,0,0,0,0,Renault,5.281,58,2,16,2,2,2,2,0,2,21.0,21,2.552,32.5,33.31824817518248,38.6,True,2.0,1013.0,5.0,11.0,3,0.5,0,,NED,234.0,5.0,12.0,1.249999895833342,0.8109301699200353,5250000.682333278,1.6666666666666667,9.847
2018,21,Yas Marina,VET,Ferrari,2.0,3,3,0,8.0,6.0,3.0,1,0,0,0,0,0,0,1,Ferrari,5.281,58,2,16,2,2,2,2,0,2,21.0,31,2.84,32.5,33.31824817518248,38.6,True,2.0,1013.0,3.0,60.0,3,0.5,1,6.0,GER,302.0,2.0,0.0,18000000.0,16.705882371415992,3100000.90108326,4.0,4.289
